start: 
Current Time = 04:38:56
------------------------------------------------------------------
Dataset: perth.csv
Normalization used is StandardScaler
Dataset total size after normalization: (26510, 9)
Train/test division is 70/30
RANDOM FOREST LOGS WITH FOLLOWING PARAMS:
{'n_estimators': [50, 100, 250, 500], 'max_features': ['auto', 'sqrt', 'log2', None], 'max_depth': [5, 6, 7, 8, 9, 10, 11, 12, 13, 14]}
Starting search for best params: 
Current Time = 04:38:56
Best params were the following:
Current Time = 05:57:59
{'max_depth': 14, 'max_features': 'auto', 'n_estimators': 500}
Applying prediction with the params...
!!!!!!!!!!!!!!!!!!!!!!!!!!!True vs Preds!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
[280350.] --- 397439.39686247136
[410760.] --- 383290.2818636364
[226800.] --- 212460.92200065346
[299250.] --- 271456.6753308803
[434700.] --- 545810.3234410742
[270900.] --- 259271.22109863782
[226800.] --- 246392.4840312612
[204750.] --- 215027.9704203377
[155610.] --- 182172.61779968732
[340200.] --- 402665.76606938924
[321300.] --- 278485.2180405937
[223650.] --- 224097.2034131653
[337050.] --- 310263.9091561658
[283500.] --- 388999.88290031464
[249480.] --- 244648.88696643672
[362250.] --- 373930.050932625
[340200.] --- 349643.2191272814
[299250.] --- 311604.85920895735
[321300.] --- 319947.4891523856
[79002.] --- 227878.51770375206
[522900.] --- 521588.89649435907
[157500.] --- 164077.45841483722
[285862.5] --- 413419.9872187819
[604800.] --- 569613.7708416128
[400050.] --- 474916.7687685473
[327600.] --- 357147.2566197786
[255150.] --- 290942.78064531065
[630000.] --- 645638.8106793362
[378000.] --- 349150.1234158101
[276570.] --- 292527.26502625726
[787500.] --- 602202.1758845979
[787500.] --- 641893.923349013
[340200.] --- 320399.3454006878
[236250.] --- 233620.2345742796
[195300.] --- 166814.02597312137
[96547.5] --- 101446.48766000028
[661500.] --- 596318.8109172331
[384300.] --- 392178.6923991985
[412650.] --- 281112.7268293165
[270900.] --- 304939.4931011956
[437850.] --- 592009.5419802909
[220815.] --- 310554.78900343634
[229950.] --- 214278.05315464197
[383670.] --- 314854.7247279773
[538650.] --- 521471.40093982057
[522900.] --- 515968.201512305
[437850.] --- 460443.53782829875
[532980.] --- 583563.9825345582
[307440.] --- 300337.7719330952
[497700.] --- 414712.77410732093
[481950.] --- 455778.6935473802
[195300.] --- 206702.80833866095
[403200.] --- 381990.60745895025
[302400.] --- 264942.3592131106
[437850.] --- 392410.9845551257
[236880.] --- 294001.34264034574
[286650.] --- 299976.7766110217
[693000.] --- 651620.2438735927
[311850.] --- 304952.1558038086
[459900.] --- 572575.7654005432
[447300.] --- 474206.53133678593
[226170.] --- 229125.99597156292
[245700.] --- 227663.43826675965
[297045.] --- 364043.9599027399
[296100.] --- 347268.8352487784
[527940.] --- 659214.2773609228
[148050.] --- 170076.44269561226
[226800.] --- 222576.0601248734
[250425.] --- 248225.30477743738
[198450.] --- 233467.19554599622
[394380.] --- 367150.5520217734
[321930.] --- 337586.883383153
[270900.] --- 275291.7631618682
[201600.] --- 202552.9171053467
[308700.] --- 310958.5279464372
[756000.] --- 646346.5797472727
[787500.] --- 677709.4765340704
[417375.] --- 351700.4394019673
[300825.] --- 327979.47959700075
[661500.] --- 623344.9744412692
[787500.] --- 659228.2523513733
[195300.] --- 210132.0371612711
[144900.] --- 297233.08071540453
[617400.] --- 523824.74793713284
[554400.] --- 524871.0260733966
[546525.] --- 620847.7919145408
[302400.] --- 294348.34792423504
[390600.] --- 302010.27554661204
[255150.] --- 283426.9511245746
[368550.] --- 386607.6604458637
[154350.] --- 146113.67076161242
[239400.] --- 222863.02099945946
[189000.] --- 268826.28528408613
[220500.] --- 283676.0287854172
[220500.] --- 213234.2219967663
[274050.] --- 277095.5351498844
[381150.] --- 400236.97768474254
[378000.] --- 404902.4764287677
[296100.] --- 317662.248153627
[371700.] --- 309726.6230423452
[316260.] --- 305889.85680135124
[475650.] --- 442272.8960803369
[368550.] --- 400308.04969516466
[252000.] --- 286866.80975864123
[505890.] --- 546123.4102825805
[321300.] --- 295544.8971980148
[242550.] --- 226114.2590807274
[302400.] --- 283721.3275950655
[280350.] --- 226336.73879894806
[387450.] --- 319672.64293407433
[564480.] --- 611990.3706575569
[409500.] --- 451928.35149413755
[151200.] --- 176637.03157707918
[252000.] --- 221379.5832549158
[321300.] --- 365955.0231701447
[453600.] --- 372106.9556704294
[548100.] --- 582261.7124342088
[437220.] --- 333767.6052042976
[529908.75] --- 537620.6539855934
[132300.] --- 203578.20918473098
[321300.] --- 309411.4859763897
[567000.] --- 467456.60606967076
[516600.] --- 595702.2595572503
[234675.] --- 223550.05227785537
[346500.] --- 235269.72580426757
[180180.] --- 190773.49136679812
[387450.] --- 309824.7262622672
[189945.] --- 205677.35726598185
[573300.] --- 484166.06600704545
[554400.] --- 484064.47731599596
[315000.] --- 311095.3220543177
[280350.] --- 309160.0113771544
[515340.] --- 589893.3077263265
[252000.] --- 255743.14708806376
[491400.] --- 452135.16933383566
[207900.] --- 242810.46128565934
[359100.] --- 338334.3991556795
[415800.] --- 420696.2320485846
[316575.] --- 312093.76338838774
[226800.] --- 235735.03777504317
[239400.] --- 418492.2560870095
[277200.] --- 297239.4978858086
[329502.6] --- 337920.2431338316
[185850.] --- 210833.6484565671
[693000.] --- 657206.6084652579
[311850.] --- 294795.9746577428
[134190.] --- 164385.4540573127
[296100.] --- 298280.48888964206
[516600.] --- 450577.1861383168
[151200.] --- 193275.18337144653
[365400.] --- 405060.528141463
[478800.] --- 596230.8115246209
[175140.] --- 143201.7185064129
[366660.] --- 407541.085219036
[326655.] --- 504484.7648797055
[362250.] --- 350896.1401418869
[264600.] --- 293694.69942536816
[252000.] --- 271330.07544221234
[425250.] --- 582083.4398766304
[248222.52] --- 480386.1181692217
[286650.] --- 272524.3447090752
[553140.] --- 642696.2150079472
[321300.] --- 255622.35319582644
[551250.] --- 455502.09272731515
[390600.] --- 391393.69373030437
[365400.] --- 415855.32888028683
[236250.] --- 311225.55928190623
[192150.] --- 183253.2267670262
[176400.] --- 187108.77582625474
[378000.] --- 465993.3772103743
[317205.] --- 327176.814187373
[749700.] --- 707204.8579422897
[393750.] --- 492835.559855431
[256410.] --- 242892.73316870834
[365400.] --- 332698.70147303026
[189000.] --- 175599.80186068115
[262710.] --- 263805.88088118145
[415800.] --- 518639.74601148843
[529200.] --- 415714.59851917584
[223650.] --- 219540.76423567583
[286650.] --- 308747.1212030803
[264600.] --- 295204.47247774666
[365400.] --- 314982.90828493476
[357210.] --- 331804.8333838352
[452970.] --- 402588.4529218038
[444150.] --- 594911.477466732
[261450.] --- 255030.27368045415
[400207.5] --- 364763.2463441976
[204750.] --- 173677.02669182039
[274680.] --- 251917.04581621836
[258930.] --- 240707.92578553935
[395010.] --- 326250.4188347266
[420525.] --- 401268.3454203162
[253260.] --- 223369.78869175437
[343350.] --- 346263.0591
[264600.] --- 252690.70903353117
[281925.] --- 280480.4008839285
[378000.] --- 343516.08788226906
[264600.] --- 237988.2600371002
[233100.] --- 229809.58509787783
[310590.] --- 209874.34757514304
[308700.] --- 282956.88079138193
[422100.] --- 369015.6422871378
[234360.] --- 200499.27888056266
[393750.] --- 518775.26203906233
[194670.] --- 214413.65607890097
[513765.] --- 405879.69488878513
[371700.] --- 349652.8603852917
[106470.] --- 112156.884
[617400.] --- 599372.5550028265
[289800.] --- 296957.039912638
[165060.] --- 164190.69743506543
[185850.] --- 181412.16867056233
[425250.] --- 347086.3087546315
[677250.] --- 564909.2285034573
[284130.] --- 257086.45303555584
[378000.] --- 395078.67932276754
[156870.] --- 191401.9831870052
[217350.] --- 230293.5249478549
[229950.] --- 274098.93929952313
[459900.] --- 413991.8639341797
[510615.] --- 446381.508664773
[162855.] --- 261419.6093006801
[318780.] --- 394893.3956406316
[269640.] --- 485324.4355294824
[324765.] --- 332486.7716027345
[174166.65] --- 215273.88606779408
[307503.] --- 306722.2987744262
[340200.] --- 357565.22851336066
[261450.] --- 314641.95751231426
[453600.] --- 345659.59126991255
[270900.] --- 313121.870050897
[213885.] --- 351189.8972340311
[504000.] --- 435966.11694545456
[255150.] --- 314429.55574942264
[258300.] --- 311872.73600412643
[491400.] --- 577869.029940127
[368550.] --- 511987.49345900194
[321300.] --- 320862.4969859491
[283500.] --- 256731.66708139522
[355950.] --- 306095.13711951213
[396900.] --- 317385.897869519
[267750.] --- 254472.99679214187
[359100.] --- 340761.0856701453
[308700.] --- 220631.25451646303
[283500.] --- 297267.6263419023
[478800.] --- 428912.761982341
[181125.] --- 162306.87788083192
[564165.] --- 494353.7191591096
[326340.] --- 362725.2012247731
[315000.] --- 321583.99447054375
[466200.] --- 639040.6077561148
[390600.] --- 379079.18566454144
[283500.] --- 296296.8681371876
[223650.] --- 270637.5262411474
[289800.] --- 190335.76424319
[529200.] --- 329133.03864289593
[321300.] --- 339078.0957282413
[258300.] --- 238224.63218264113
[338310.] --- 309683.2897449534
[159390.] --- 162726.10241721978
[409500.] --- 398204.7476949312
[292950.] --- 272085.83074850857
[494550.] --- 515341.8184787415
[263025.] --- 365241.76267899346
[284760.] --- 371158.47154672956
[355950.] --- 309602.0380911836
[189000.] --- 228865.23209649947
[231525.] --- 239102.21461769426
[189000.] --- 200515.34236778677
[223020.] --- 176720.51262033632
[527940.] --- 445375.7174759645
[226800.] --- 279808.48767778085
[343350.] --- 326216.8762154932
[296100.] --- 306156.84932472673
[778050.] --- 682395.4069289241
[277200.] --- 318933.5155079796
[238770.] --- 245252.79961845113
[189000.] --- 189272.4432762212
[333868.5] --- 314323.1060517388
[450450.] --- 427365.149846668
[122850.] --- 199308.94629473466
[333900.] --- 365501.9611664459
[270900.] --- 315811.27662353293
[277200.] --- 306015.9678798226
[447457.5] --- 532934.9363590162
[294210.] --- 324635.1417466554
[214200.] --- 241855.51438327096
[729540.] --- 626768.5370416958
[519750.] --- 602450.2315403832
[554400.] --- 590390.9879603982
[280350.] --- 222031.45127288002
[177975.] --- 231862.96343028682
[226800.] --- 260406.3833045013
[585900.] --- 573031.3994702062
[217350.] --- 365133.469445537
[378000.] --- 410229.5480934189
[321300.] --- 300389.73550163023
[229950.] --- 277143.092298487
[614250.] --- 662022.0669109481
[422100.] --- 432736.441935612
[248850.] --- 240016.3016439113
[176400.] --- 194262.6272119089
[265860.] --- 242877.57243224292
[299250.] --- 271255.2600180746
[257040.] --- 287055.8937497953
[233730.] --- 299036.3826284809
[326970.] --- 282738.31141443446
[517860.] --- 482863.02042029577
[248850.] --- 242985.0953532259
[231840.] --- 249057.3893144035
[144900.] --- 164239.2933638237
[255150.] --- 227580.22583556914
[472500.] --- 462574.0282307765
[359100.] --- 355358.37000333215
[504000.] --- 426232.5064959739
[598500.] --- 618907.3830695996
[366975.] --- 409354.8176793049
[768600.] --- 557028.983130033
[296100.] --- 307510.5103333732
[390600.] --- 503018.53463042044
[220500.] --- 212662.85774293495
[245700.] --- 254956.44474615442
[270900.] --- 301862.83083148825
[277200.] --- 297075.9223536829
[604800.] --- 583713.7204557947
[441000.] --- 351821.6125323929
[756000.] --- 640012.4928623744
[579600.] --- 434829.1433561594
[337050.] --- 381119.06706946006
[453600.] --- 348920.998401217
[179550.] --- 215579.78226780044
[270900.] --- 312714.6855709342
[138600.] --- 152878.15363646814
[257040.] --- 230139.01607326677
[351855.] --- 430372.8723325994
[403200.] --- 331349.11874910246
[292320.] --- 265492.2961760936
[294840.] --- 256053.60633958652
[242550.] --- 264739.88426419004
[252000.] --- 261006.60158985082
[327600.] --- 318803.8051465772
[236250.] --- 300051.27822899935
[441000.] --- 439742.5309090909
[297360.] --- 275790.9055280551
[270900.] --- 334815.00486
[333270.] --- 360787.3719117933
[245700.] --- 291338.06989122013
[346500.] --- 533823.1929169766
[513450.] --- 445269.76389808324
[240660.] --- 233830.26971896415
[246960.] --- 230832.89466570562
[579600.] --- 391949.1159650997
[548100.] --- 542693.3007228285
[680400.] --- 677889.5009243677
[302400.] --- 296022.6347236526
[347130.] --- 240393.05436027618
[554400.] --- 628379.4718904741
[482580.] --- 511044.73301407095
[274680.] --- 321016.2452721453
[234432.45] --- 285802.7404153501
[141750.] --- 149518.07143934324
[787500.] --- 601417.6261788754
[374850.] --- 447304.6595371963
[403200.] --- 546765.2189073808
[598500.] --- 477734.9079804045
[554400.] --- 459232.66118024115
[248850.] --- 290886.92988892307
[339570.] --- 438023.73791210935
[715050.] --- 586080.0439795188
[242550.] --- 242677.06010310038
[390600.] --- 385760.92875569995
[293580.] --- 288324.1250146037
[676620.] --- 554639.7923983992
[585900.] --- 465308.95881087444
[296100.] --- 243465.6262078253
[365400.] --- 396796.7532767587
[269010.] --- 252615.37225057694
[198450.] --- 219138.57399527958
[195300.] --- 219373.31897689393
[431550.] --- 330262.9259052686
[604800.] --- 499800.1789410716
[296100.] --- 384563.8532277829
[567000.] --- 604124.3566775841
[403200.] --- 388391.7019860594
[220500.] --- 230991.9141374191
[620550.] --- 280155.39251139946
[365400.] --- 318527.7454238152
[264600.] --- 219783.66749202076
[507150.] --- 343062.6774935243
[242550.] --- 248777.50993137195
[502740.] --- 370375.2875718287
[346500.] --- 296903.0750904974
[236250.] --- 282572.03668180504
[375480.] --- 414552.16416925506
[315000.] --- 309684.0888844149
[327600.] --- 363789.6244936654
[677250.] --- 615760.2003565711
[242550.] --- 244809.01341498303
[599760.] --- 577906.1674688248
[270900.] --- 279446.85242543445
[160650.] --- 222148.92490264564
[278460.] --- 258152.4553911549
[264600.] --- 318791.60551845096
[286650.] --- 305899.69847809523
[384300.] --- 378515.7418435606
[186480.] --- 251826.32327693343
[330750.] --- 337904.17410434614
[171990.] --- 226128.08489468886
[611100.] --- 390993.03166307055
[393750.] --- 393476.03893509874
[330750.] --- 395153.38038946025
[250740.] --- 227765.56649965505
[463050.] --- 548708.4140638248
[532350.] --- 541159.8674975928
[157500.] --- 267845.9471215614
[648900.] --- 573704.5263562154
[264600.] --- 245805.8036301197
[305550.] --- 322345.43129259144
[604800.] --- 477997.576836572
[693000.] --- 559424.4205369328
[362250.] --- 337583.25055729854
[302400.] --- 249505.14294748908
[270900.] --- 300491.81392825214
[223650.] --- 230002.7468237275
[240660.] --- 261402.16812581584
[280350.] --- 255519.3108552177
[342720.] --- 426616.0534217277
[453600.] --- 401670.1529472236
[267750.] --- 298115.9526899927
[365400.] --- 342063.2862370171
[359100.] --- 379711.772254788
[396270.] --- 551596.9370367884
[253890.] --- 249436.2020880493
[255780.] --- 274378.7693681195
[258300.] --- 291075.53749405453
[195300.] --- 223438.8358921494
[396900.] --- 324104.1539232924
[289800.] --- 354136.2843581084
[796950.] --- 614462.7235761037
[630000.] --- 585210.3524899224
[442260.] --- 506320.750026834
[311850.] --- 387491.03692750767
[220500.] --- 229849.80335271457
[371700.] --- 404841.5065996038
[415800.] --- 448112.9506125793
[299250.] --- 312310.82597948075
[220500.] --- 215791.78930991286
[305550.] --- 311376.2974936942
[366660.] --- 398157.11456897244
[352800.] --- 467943.2010265968
[488250.] --- 532996.9115306898
[740250.] --- 692421.2826003323
[354690.] --- 369902.1507008272
[787500.] --- 620535.6455973856
[198450.] --- 261582.2372485469
[280350.] --- 308251.67162389675
[284917.5] --- 270189.2534544879
[321300.] --- 348205.38173983677
[248850.] --- 275429.4972611524
[229950.] --- 319661.04220153287
[343350.] --- 343188.7262216807
[239400.] --- 233172.67071400906
[183330.] --- 203054.36471338355
[355950.] --- 304559.8097020717
[255150.] --- 240470.56080405088
[207900.] --- 276955.9687970464
[330750.] --- 356654.38650519686
[332640.] --- 360848.56059122103
[504000.] --- 545943.8821247943
[340200.] --- 380137.6650900802
[324450.] --- 319362.14527322835
[170100.] --- 216599.84980223345
[291375.] --- 241822.51498165386
[322875.] --- 305261.88008731673
[456750.] --- 477327.2187713146
[661500.] --- 573634.498170492
[305550.] --- 319524.833513582
[538650.] --- 616869.6917382348
[272475.] --- 304789.8944239439
[384300.] --- 499601.0208291944
[324450.] --- 440532.64865513844
[242550.] --- 261768.3133146433
[242550.] --- 210935.41909951856
[140490.] --- 258328.9379286224
[286650.] --- 255791.718186644
[252000.] --- 242425.4419710507
[333900.] --- 172209.92813314532
[217350.] --- 271267.2884712003
[311850.] --- 276041.86813812517
[283500.] --- 330640.9885522616
[170100.] --- 177582.27711219882
[576450.] --- 565848.5609581512
[173880.] --- 192196.64417480564
[365400.] --- 438296.3684025033
[264600.] --- 274957.3699618087
[299880.] --- 307978.9004472173
[397530.] --- 511364.3943871019
[369180.] --- 352052.8350132828
[192150.] --- 222144.26760874008
[352800.] --- 304648.4385595429
[242550.] --- 227063.10054556248
[166950.] --- 227765.07676907507
[504630.] --- 367174.37170576456
[126000.] --- 187714.28739776846
[441630.] --- 366846.07696380967
[333900.] --- 316436.19600721315
[434070.] --- 627560.9932763947
[116550.] --- 128786.40466989986
[305613.] --- 392170.46530349425
[387450.] --- 347172.52673203324
[246960.] --- 252418.82550904108
[242550.] --- 292891.960024512
[343350.] --- 297503.7322980019
[245700.] --- 498121.9113179851
[330750.] --- 320239.55193651
[160650.] --- 162942.39628201956
[248850.] --- 362205.76181408163
[403200.] --- 425017.88717091683
[242550.] --- 220623.64488832804
[349650.] --- 334586.9533050579
[138600.] --- 180751.7808118975
[409500.] --- 481161.22834593535
[134505.] --- 127983.05396338954
[308700.] --- 278762.3986029423
[289800.] --- 340999.978864082
[371700.] --- 428269.7408398841
[604800.] --- 573339.1463800014
[477225.] --- 395422.04418754263
[359100.] --- 326624.77483269275
[434700.] --- 525434.479852501
[359100.] --- 432673.09546796564
[425250.] --- 488791.4406843579
[229950.] --- 238031.79716797735
[229950.] --- 301391.5672977963
[144270.] --- 238614.06004178023
[223650.] --- 202109.29763694428
[529200.] --- 511608.78562540736
[489510.] --- 394464.13123320614
[289170.] --- 265052.18709823396
[489825.] --- 545193.0153315628
[259560.] --- 314930.19975295995
[255465.] --- 300102.8768040216
[327600.] --- 301789.80618689064
[456750.] --- 393384.58882814745
[223650.] --- 205140.80345132563
[504000.] --- 637685.776532289
[387450.] --- 331048.62101767986
[359100.] --- 369039.86899158976
[428400.] --- 339931.95490123203
[124110.] --- 155887.68086982658
[554400.] --- 245069.47668832046
[559440.] --- 568805.2021896526
[579600.] --- 537827.4942519872
[301140.] --- 310208.59421367367
[264600.] --- 265638.00257649046
[207900.] --- 211994.60074829464
[478800.] --- 404151.8469127184
[683550.] --- 627514.6221169289
