start: 
Current Time = 02:35:56
------------------------------------------------------------------
Dataset: perth.csv
Normalization used is StandardScaler, using kfold=5, also normalizing price
Dataset total size after normalization: (26510, 9)
Train/test division is 70/30
MLPR SKLEARN LOGS WITH FOLLOWING PARAMS:
{'activation': ['relu', 'identity'], 'solver': ['adam'], 'learning_rate': ['invscaling', 'adaptive'], 'learning_rate_init': [0.001, 0.01, 0.1, 1], 'max_iter': [2500000], 'hidden_layer_sizes': [(1, 7), (2, 7), (3, 7), (7, 7)]}
Starting search for best params: 
Current Time = 02:35:56
Best params were the following:
Current Time = 02:44:04
{'activation': 'relu', 'hidden_layer_sizes': (7, 7), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 2500000, 'solver': 'adam'}
Applying prediction with the params...
!!!!!!!!!!!!!!!!!!!!!!!!!!!True vs Preds!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
[-1.01530578] --- -0.9780273882206494
[1.70573279] --- 0.35999575405818574
[2.9718811] --- 2.4647359513806792
[-1.01970511] --- -0.29400184829134846
[-0.91240441] --- -0.6746874454625507
[0.43958447] --- 0.8408253971781618
[-0.39736102] --- -0.46537379645030763
[1.64135236] --- 1.4484662026924844
[-0.54758201] --- -0.658380378764062
[-0.71926314] --- -1.165933941562216
[-0.697803] --- -0.23023743919062367
[-0.83943993] --- -0.6556540212068365
[0.10051425] --- 0.25710027364779164
[-0.24714004] --- -0.37126876895427285
[-0.37590088] --- 0.4473251068389701
[-0.05399877] --- -0.24961944787065315
[-0.57977222] --- -0.030996489542890582
[3.07918181] --- 2.240253233046564
[2.9718811] --- 1.187696114256879
[-1.38452751] --- -1.313642424549047
[0.37520405] --- 0.4862463144702276
[0.39666419] --- 0.49507473930257784
[-0.30079039] --- 0.15407188095488888
[-1.32014708] --- -0.40181483561169473
[-0.79437363] --- -0.4495966878996044
[0.35374391] --- 0.08636959764850893
[-0.86948412] --- -0.12127829634060594
[-0.03253863] --- 1.2885269072078085
[-1.10554568] --- -0.3377558327493757
[0.48250475] --- -0.4464444807994782
[-0.14842339] --- -0.08510584918686614
[0.04471788] --- 0.32929293424525086
[0.95462785] --- 1.6254736351388064
[-0.65917474] --- -0.6151347671299114
[-0.3329806] --- -0.25791365166363733
[-1.05189532] --- -0.8243708352599751
[0.22498306] --- -0.5254899784132572
[2.54267828] --- 0.9968021708229959
[0.26790334] --- -0.7794944182098033
[0.28936349] --- 0.6861571632365273
[0.3065316] --- -0.16371956599925835
[0.20352292] --- 0.2825820038739635
[-0.07545891] --- 0.35428887666083453
[-1.82660641] --- -0.10167439097366626
[-0.13983933] --- 0.07966256207176836
[-0.31152046] --- -0.2729542080150458
[-0.44028131] --- -0.5028151431488852
[0.18206278] --- 0.19467792974118048
[-0.31152046] --- -0.48723249403340785
[1.0833887] --- 1.271881929147671
[-0.29006032] --- -0.3627421948748083
[0.18206278] --- -0.3849865788265584
[-0.05399877] --- 0.07285130012326402
[-0.82656384] --- -0.6895251211743209
[-0.35444074] --- -0.3146015534482043
[-1.35877534] --- -0.9742334088917248
[-0.84802398] --- -0.9353897465270273
[-0.57934302] --- 1.0806287788389333
[1.85595377] --- 0.7127681810198918
[-0.09691905] --- -0.28747663570092064
[-0.95532469] --- -0.728055402912132
[-0.03253863] --- 0.07481288672491604
[1.38383067] --- 2.1490592705156377
[-1.19138624] --- -0.27676233555117014
[0.37520405] --- 0.7761670602647395
[0.69710616] --- 0.49863701015925677
[-0.59050229] --- -0.2797182497570212
[0.01038165] --- 0.16077765643144737
[-0.82656384] --- -0.7888003625375365
[-0.35444074] --- -1.1439177932907942
[2.13493561] --- 1.2435187537743633
[1.5555118] --- 1.1710190587836082
[0.06188599] --- -0.454785489540452
[2.73581955] --- 1.8467817589198035
[-1.10125365] --- 0.1276497376892638
[-0.08618898] --- 0.1113321988116236
[0.21210698] --- -0.1301894257095501
[0.69710616] --- 0.9051538547774984
[-0.63342257] --- -0.2725115322494379
[-0.24714004] --- -0.3507293108746957
[-0.35444074] --- -0.15774607352242798
[-0.46174145] --- -0.8194972136069234
[0.23356712] --- 0.7041603232121205
[0.31082363] --- 0.8945479518222057
[-0.56904215] --- -0.4962276043889361
[-0.8351479] --- -0.8908276092114269
[-0.46174145] --- -0.07627163648025315
[-0.44028131] --- -0.2170655626607898
[-0.3029364] --- -0.6017708301702452
[-0.67634286] --- -0.33336961608194804
[0.22069103] --- -0.5975637762848969
[1.27652997] --- 1.697077262666724
[-0.79222762] --- -0.6172694585514726
[2.04909504] --- 1.5796342261531464
[-0.07545891] --- -0.5087460071325842
[1.25506983] --- 0.1743864387735895
[0.01038165] --- 0.14122604527434124
[-1.16134204] --- -0.8176036667540403
[-0.84802398] --- 0.2328700442959717
[0.87522533] --- 0.643053410409308
[-0.50895376] --- -0.2620422393516937
[0.00608963] --- -0.2872909064514275
[-0.11837919] --- -0.7005169076972376
[-0.06687485] --- -0.06396370417341468
[1.08768073] --- 0.822473723196707
[-0.74072328] --- -0.42845773722930547
[0.01038165] --- 0.7012954155498516
[1.29799011] --- 1.0343474945923896
[1.23360969] --- -0.027531051381042282
[-0.78364356] --- -0.8574802065257245
[0.07476208] --- -0.0812061038757102
[1.04046842] --- 1.105078404097846
[2.88604054] --- 1.7887289871606118
[1.29799011] --- 1.0525841344862719
[0.50396489] --- 1.2105613397753507
[-0.48320159] --- -0.1745236042066578
[-0.59050229] --- -0.46027427781900704
[-0.39736102] --- -0.1948608223258559
[-0.13125528] --- 0.8851242695096384
[0.11768236] --- 0.6482802407864001
[2.74869564] --- 2.0440601413887354
[-0.89094427] --- -0.8313650457014152
[-0.98536889] --- -0.8800394910415814
[-0.7750595] --- -0.818670677509085
[0.82586701] --- 1.0993332768370414
[-0.59050229] --- -0.3219340381217445
[0.91170757] --- 1.279985442627381
[0.39666419] --- 1.1505923683251882
[-0.38877697] --- -0.14278933540692035
[-1.10554568] --- -0.7446091163828783
[0.95462785] --- -0.06558356417946609
[-1.08408553] --- -0.6982177193432402
[0.25073523] --- -0.06447654820715498
[-0.3329806] --- -0.45475386413878094
[-0.3329806] --- -0.2055663037709088
[1.25506983] --- 1.0574922078391318
[-0.86090007] --- -0.43314686641667394
[-0.36517081] --- -0.4551811765411724
[0.18206278] --- 1.128882000399533
[-0.8051037] --- -0.6314595151996526
[-0.74072328] --- -0.719074788339257
[-0.99824497] --- -0.7942206871228374
[-0.07545891] --- -0.11765677014176801
[-0.16129947] --- -0.06821953605663178
[-0.68921894] --- -0.2254221913428135
[1.38383067] --- 1.335061689955531
[-0.24714004] --- -0.6095411448552523
[1.10484884] --- 1.2723022501829375
[1.46967124] --- 1.2659828256269527
[3.05772167] --- 2.064254873345539
[-1.42744779] --- -0.9168351964183137
[0.95462785] --- -0.07615591966660551
[0.58980546] --- 0.4192990520355072
[3.05772167] --- 1.5151835635268416
[1.61989222] --- 1.2518524967946996
[-1.68496948] --- -0.9572691320706362
[1.21214955] --- 0.4762662208963562
[0.6112656] --- 0.22198527368740228
[0.35374391] --- 0.08954266092289132
[0.02325774] --- 0.46357832827027035
[0.03184179] --- 0.5910952688969224
[1.1906894] --- 1.097775519029689
[-0.89094427] --- -0.6794787173391378
[-0.46174145] --- -0.45683208956340227
[-0.48320159] --- 1.0307821954333698
[0.40524825] --- -0.29962087123999837
[-0.84802398] --- -0.7573311184949447
[-0.35444074] --- -0.24069088100151503
[0.56834532] --- 1.3020315630603316
[-0.54758201] --- -0.5255010020039147
[-0.84802398] --- -0.16994208402160083
[-0.99824497] --- -0.5259744521690171
[-1.33302317] --- -0.8769976058805169
[-0.07545891] --- 0.17976964142193796
[-0.20421976] --- -0.39827497444913834
[-0.86948412] --- -0.6761196189328358
[-0.09691905] --- -0.43003409619729605
[-0.46174145] --- -0.16495628277143376
[-0.69351097] --- -0.4773251996710961
[0.07476208] --- 0.16683075577949114
[-0.07545891] --- -0.2513874598993451
[-0.35444074] --- -0.11451369236650777
[-0.20421976] --- -0.23288903778207876
[-1.8549338] --- -0.8266037144454108
[1.16922926] --- 0.814118570547375
[-1.32014708] --- -0.9629348836500888
[-0.44564634] --- 0.36707295396358053
[1.72719293] --- 0.5241149356788393
[0.33228377] --- 1.0961461181482763
[-0.16129947] --- 0.40774934318115785
[-0.65488272] --- -0.6341981440260673
[1.89887406] --- 2.1395670825150064
[0.18206278] --- -0.28099847672908157
[-0.50895376] --- -0.2527117661645866
[2.9718811] --- 1.5968957677973847
[2.9718811] --- 1.803223941634839
[-0.07545891] --- -0.12768739972067433
[-0.78364356] --- -0.3952025104279535
[-1.06262539] --- -1.0038642480918156
[-1.73540081] --- -0.9154726429868754
[2.11347546] --- 0.9600807457428111
[0.22498306] --- -0.46501873119479237
[0.41812433] --- -0.49381206576435943
[-0.54758201] --- 0.022638276353761144
[0.58980546] --- 1.8939801080641554
[-0.88879825] --- -0.03083519605158902
[-0.82656384] --- -0.6106866617852118
[0.22069103] --- -0.044294002622861206
[1.27652997] --- 0.5688401734188344
[1.16922926] --- 1.162406501090442
[0.58980546] --- 1.0830678981193282
[1.23790171] --- 0.6731586447244107
[-0.29864438] --- -0.3456048827664149
[0.99754814] --- 0.187818638082914
[0.89024743] --- 0.48398533608975214
[-1.06262539] --- -0.7167339752275219
[0.35374391] --- -0.12361573832915229
[-0.3329806] --- -0.8891859634293704
[0.58980546] --- 0.6097711437848228
[-0.77935153] --- -0.4612118145653872
[-0.44028131] --- -0.3411353099011659
[2.32807687] --- 1.5801514626010995
[-0.26860018] --- -0.2515981562060543
[0.74002644] --- 1.3274930458149767
[0.65418588] --- 0.6501962491108633
[-0.85231601] --- -0.42149316826420885
[-0.71926314] --- -0.640042299834556
[-0.36946284] --- 0.2759022768105497
[-0.37590088] --- 0.1849995413483867
[1.20356549] --- 1.9719722478007529
[-1.38452751] --- -0.9066278980360063
[-0.84802398] --- -0.5420783186621474
[-0.68707293] --- -0.3891588534618019
[-1.04116525] --- -1.383359240352664
[0.29365551] --- 0.901547152755225
[-0.19992773] --- 0.1913674747112386
[-0.54758201] --- -0.16832437478841722
[-1.01970511] --- -0.7574417286333999
[-0.29006032] --- -0.22954115998562274
[2.75727969] --- 1.51697826667478
[2.9718811] --- 1.5364578496569359
[0.45031454] --- 0.02587948921597194
[-0.34371067] --- -0.26288861687621723
[2.11347546] --- 1.3364090295537494
[2.9718811] --- 2.192070226875049
[-1.06262539] --- -0.827011567041785
[-1.40598765] --- -0.4585662962893181
[1.81303349] --- 0.5251081512635956
[1.38383067] --- 0.6761034565545632
[1.33018032] --- 1.980994480944772
[-0.3329806] --- -0.3890688968682543
[0.26790334] --- -0.013735070572258978
[-0.65488272] --- -0.06920104455560527
[0.11768236] --- -0.1241371568826643
[-1.34160723] --- -1.247687823157405
[-0.76218342] --- -0.9003283400175526
[-1.10554568] --- -0.17000221434081786
[-0.89094427] --- -0.5080948026587552
[-0.89094427] --- -0.34401708379718643
[-0.52612187] --- -0.3124227206151919
[0.20352292] --- 0.21326761943766148
[0.18206278] --- 0.25864364448384136
[-0.37590088] --- -0.07785039774104041
[0.1391425] --- -0.22661248033647297
[-0.23855598] --- -0.06707597557102496
[0.84732715] --- 0.7425751640431186
[0.11768236] --- 0.21803157561227138
[-0.67634286] --- -0.591088809898382
[1.0533445] --- 1.3829945936363932
[-0.20421976] --- -0.5197280351809865
[-0.74072328] --- -0.48986144543739574
[-0.3329806] --- -0.3925512736649981
[-0.48320159] --- -0.6832535327030567
[0.2464432] --- -0.42741614678541695
[1.45250312] --- 1.313351844472841
[0.39666419] --- 0.22590047248513523
[-1.36306737] --- -1.2314077114563
[-0.67634286] --- -0.9879621432864027
[-0.20421976] --- -0.013376415530750085
[0.69710616] --- 0.5018929288529437
[1.34091039] --- 1.626688369095194
[0.58551343] --- 0.7283687211362049
[1.21697808] --- 1.7910622856017722
[-1.49182821] --- -0.8419057956101348
[-0.20421976] --- -0.10175679292057471
[1.46967124] --- 0.7910382305336228
[1.12630898] --- 1.5834622569995966
[-0.79437363] --- -0.5739325729062659
[-0.03253863] --- -0.37806642857492134
[-1.16563407] --- -0.9682463301429163
[0.2464432] --- -0.36238346728161386
[-1.09910763] --- -0.987741342866158
[1.51259152] --- 0.005228002756059946
[1.38383067] --- 1.2397042757133638
[-0.24714004] --- -0.3877154507682765
[-0.48320159] --- 0.13902634605924014
[1.11772493] --- 1.3814081969466114
[-0.67634286] --- -0.6529093788191203
[0.95462785] --- 0.7344917355029423
[-0.97678483] --- -0.5206808342157708
[0.05330194] --- 0.21072923661536147
[0.43958447] --- 0.5878230375503475
[-0.23640997] --- -0.43004336757234163
[-0.84802398] --- -0.8068411692519086
[-0.76218342] --- 0.10172843133049037
[-0.50466173] --- -0.2664427673775805
[-0.14833755] --- -0.38266301590814766
[-1.12700582] --- -1.0701204414239127
[2.32807687] --- 1.422681760285808
[-0.26860018] --- -0.271515373140922
[-1.47895213] --- -0.9927188227676869
[-0.37590088] --- -0.26312070897486706
[1.12630898] --- 0.8079609987423515
[-1.36306737] --- -0.8966464196395805
[0.09622222] --- 0.3383450184268133
[0.86878729] --- 1.2498616949888293
[-1.1999703] --- -0.8518486987753102
[0.10480627] --- 0.969249717121242
[-0.16773752] --- 1.152899056456735
[0.07476208] --- -0.21017113462617731
[-0.59050229] --- -0.2915042628062749
[-0.67634286] --- -0.5890866323638557
[0.50396489] --- 1.1271196281745213
[-0.70207786] --- 0.629314236966267
[-0.44028131] --- -0.6249355771949368
[1.37524662] --- 1.691345059265363
[-0.20421976] --- 0.2865863164770637
[1.36237053] --- 0.8450037301028097
[0.26790334] --- -0.05648699902668319
[0.09622222] --- -0.35746000870032985
[-0.78364356] --- -0.5188750704559069
[-1.08408553] --- -0.9889050063787381
[-1.19138624] --- -1.1414557242357624
[0.18206278] --- -0.19999936341855828
[-0.23211794] --- -0.45531974860625346
[2.71435941] --- 2.4946628573990046
[0.28936349] --- 1.4943188880995573
[-0.64629866] --- -0.853369476549531
[0.09622222] --- 0.14897646751636207
[-1.10554568] --- -0.9903384335357268
[-0.60337838] --- -0.5482122179798876
[0.43958447] --- 1.4237732436333814
[1.21214955] --- 1.1330502938585494
[-0.86948412] --- -0.7257868930278061
[-0.44028131] --- -0.048415074858615514
[-0.59050229] --- -0.33009987308315913
[0.09622222] --- -0.21333373612417078
[0.04042585] --- -0.23378841048864474
[0.69281413] --- 0.9654733696742472
[0.63272574] --- 1.4681680810558366
[-0.61196243] --- -0.6975379542354037
[0.33335677] --- 0.542376997665474
[-0.99824497] --- -0.8673658529175139
[-0.52182984] --- -0.6537948177892249
[-0.62913055] --- -0.8487117049253051
[0.29794754] --- -0.45313015609939544
[0.47177468] --- 0.8678913280313467
[-0.6677588] --- -0.6924156991374035
[-0.05399877] --- -0.7760506374662722
[-0.59050229] --- -0.42868832008976265
[-0.47247152] --- -0.18983326294614555
[0.18206278] --- 0.35680052499536985
[-0.59050229] --- -0.4674092948535987
[-0.8051037] --- -0.7068578712539111
[-0.27718424] --- -1.1061393833865623
[-0.29006032] --- -0.3040377980780925
[0.48250475] --- -0.3897895730818627
[-0.79651965] --- -1.027948992239034
[0.28936349] --- 0.8907495894331698
[-1.06691742] --- -0.8207551564057978
[1.10699485] --- 0.31090713457560926
[0.1391425] --- 0.7535410998299104
[-1.66780137] --- -1.2473683491835372
[1.81303349] --- 1.537402328053299
[-0.41882117] --- -0.14472469363237073
[-1.26864275] --- -0.9386675933140203
[-1.12700582] --- -0.8126288639559307
[0.50396489] --- -0.5744254632775365
[2.22077617] --- 0.529919051488372
[-0.45744942] --- -0.3170863469252892
[0.18206278] --- 0.44023558464643897
[-1.32443911] --- -0.9753760942285308
[-0.91240441] --- -0.7340960193482772
[-0.82656384] --- -0.3480250867185819
[0.74002644] --- 1.4063882031812098
[1.08553471] --- 0.10702392817549133
[-1.28366484] --- -1.1028500896385516
[-0.22138787] --- 0.23020861619807942
[-0.55616607] --- 1.06181434836772
[-0.1806136] --- 0.2927523752554435
[-1.20660148] --- -0.7776303168373186
[-0.29821517] --- -0.4054332010570776
[-0.07545891] --- 0.2871580308813806
[-0.61196243] --- -0.25815864547680883
[0.69710616] --- -0.3319826409550013
[-0.54758201] --- 0.06488479892667587
[-0.93601056] --- 0.46089992268948543
[1.04046842] --- 0.872825711784956
[-0.65488272] --- 0.14389640194113507
[-0.63342257] --- -0.3645201427451519
[0.95462785] --- 1.3293882237120618
[0.11768236] --- 1.2890454053921254
[-0.20421976] --- -0.3603364367463102
[-0.46174145] --- -0.5544878287470213
[0.03184179] --- -0.11100253647679864
[0.31082363] --- -0.23779782135666805
[-0.56904215] --- -0.8568783691624725
[0.05330194] --- 0.39396172896653225
[-0.29006032] --- -0.7524054680197221
[-0.46174145] --- -0.13950608567980516
[0.86878729] --- 0.6691331632261159
[-1.15919603] --- -1.084866372132223
[1.45035711] --- 1.5507054189717655
[-0.16988353] --- 0.8161164633808646
[-0.24714004] --- -0.38530229715397235
[0.78294673] --- 1.5623813064323424
[0.26790334] --- 0.8422155590291265
[-0.46174145] --- -0.2884914795642784
[-0.86948412] --- -0.38918520454913363
[-0.41882117] --- -0.7526227130218723
[1.21214955] --- 0.0033465043881986123
[-0.20421976] --- 0.2594467829457221
[-0.63342257] --- -0.267544873871171
[-0.08833499] --- -0.33583313779014223
[-1.307271] --- -0.882775510755978
[0.39666419] --- 0.2230306457099217
[-0.39736102] --- -0.4928783959746065
[0.976088] --- 1.4722760797921781
[-0.60123236] --- -0.4171406462998998
[-0.45315739] --- 0.20270121477788328
[0.03184179] --- -0.10872750533195219
[-1.10554568] --- -0.6826762370701913
[-0.81583377] --- -1.1276706669270369
[-1.10554568] --- -1.1403046770979115
[-0.87377615] --- -0.9349247498651736
[1.20356549] --- 1.196143287218646
[-0.84802398] --- -0.8544216685521281
[-0.05399877] --- -0.44952055840246624
[-0.37590088] --- 0.11567360015262929
[2.90750068] --- 2.255423753936987
[-0.50466173] --- -0.19401349314720384
[-0.76647545] --- -0.5212668830952533
[-1.10554568] --- -0.1431708783994931
[-0.11859379] --- -0.23635269774329654
[0.67564602] --- 0.6181328036847009
[-1.55620863] --- -0.772713076598533
[-0.11837919] --- 0.5240054471126743
[-0.54758201] --- -0.34039676706310007
[-0.50466173] --- -0.07846196443401615
[0.65525889] --- 1.1987638975677335
[-0.38877697] --- -0.05579926309615679
[-0.93386455] --- -0.4589889505425808
[2.57701451] --- 1.2780758249498039
[1.14776912] --- 1.481216921249032
[1.38383067] --- 1.2719635160031548
[-0.48320159] --- -0.5788343264800151
[-1.18065617] --- -0.45325148084865274
[-0.84802398] --- -0.6899927386781249
[1.59843208] --- 1.526234200621865
[-0.91240441] --- -0.1020749506117109
[0.18206278] --- 0.08835109827936549
[-0.20421976] --- -0.3511832376111329
[-0.82656384] --- -0.6843013986323986
[1.79157335] --- 1.6513684491746332
[0.48250475] --- 0.2825498101010957
[-0.697803] --- -0.5502421993769094
[-1.19138624] --- -0.8221603845529359
[-0.58191824] --- -0.7506696926089
[-0.35444074] --- -0.10404058826553841
[-0.64200663] --- -0.9157014605310152
[-0.80081167] --- -0.4137892772347896
[-0.1655915] --- -0.7130367909596187
[1.13489304] --- 0.9295343887978449
[-0.697803] --- -0.37736552956079616
[-0.81368776] --- -0.5289030588844668
[-1.40598765] --- -1.1787874506159768
[-0.65488272] --- -0.7483624016222478
[0.82586701] --- 1.3078386151017658
[0.05330194] --- 0.45917967379405145
[1.04046842] --- 0.8116498298451655
[1.68427265] --- 1.6975383083671267
[0.10695229] --- 0.4362127803685738
[2.84312026] --- 0.33676740807595074
[-0.37590088] --- 0.008422438680962596
[0.26790334] --- 1.9617458217279422
[-0.89094427] --- -0.7001804868029172
[-0.71926314] --- -0.6692415015548951
[-0.54758201] --- -0.184739437240025
[-0.50466173] --- -0.43138112287152763
[1.72719293] --- 1.5051094538740006
[0.6112656] --- -0.6793156773304295
[2.75727969] --- 1.5391422367334666
[1.5555118] --- 0.9325392627889957
[-0.09691905] --- 0.1703451343088952
[0.69710616] --- 0.13749103408781083
[-1.1699261] --- -0.7725651337092599
[-0.54758201] --- -0.4360712800927877
[-1.44890793] --- -0.8626281418775426
[-0.64200663] --- -0.8923549855924746
[0.00394361] --- 1.3038036111605784
[0.35374391] --- 0.1607008091169202
[-0.40165305] --- -0.16790348663516402
[-0.38448494] --- -0.39793735221987103
[-0.74072328] --- -0.32233286683054496
[-0.67634286] --- -0.5793600941836987
[-0.16129947] --- -0.6449343165110024
[-0.78364356] --- -0.371886054869337
[0.6112656] --- -0.3645369311516795
[-0.36731683] --- -0.6117403424956182
[-0.54758201] --- -0.6326363404937907
[-0.12267122] --- 0.9695030748930662
[-0.71926314] --- -0.2515575259614465
[-0.03253863] --- 0.7971707649478654
[1.10484884] --- 0.30213183531670995
[-0.75359936] --- -0.6971331863972138
[-0.71067908] --- -0.852659241449123
[1.5555118] --- -0.31019257426295965
[1.34091039] --- 1.8492201206378245
[2.24223631] --- 2.275339969736602
[-0.3329806] --- -0.3745249779051767
[-0.0282466] --- -0.6938191249043015
[1.38383067] --- 1.7101604334040519
[0.89453946] --- 1.709494388446549
[-0.52182984] --- 0.14670207301007665
[-0.79602606] --- -0.3841323891857531
[-1.42744779] --- -0.9595731974030293
[2.9718811] --- 2.076287393576477
[0.16060264] --- 1.3475827494165262
[0.35374391] --- 0.7533371540882026
[1.68427265] --- 1.2689246836619725
[1.38383067] --- 0.8676934761086872
[-0.697803] --- -0.5484423448273051
[-0.07975094] --- 0.7207802199348088
[2.47829786] --- 2.027159329477748
[-0.74072328] --- -0.4873452698295634
[0.26790334] --- 0.5254715130886995
[-0.393069] --- -0.12545718525839977
[2.21648414] --- 1.109307059413856
[1.59843208] --- 1.3533997148944958
[-0.37590088] --- -1.0907108425151049
